DRGVER,DRG,DRG_Explained,MDC,MedSurg_flag,MDC_Explained
33,459,459: SPINAL FUSION EXCEPT CERVICAL W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,460,460: SPINAL FUSION EXCEPT CERVICAL W/O MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,461,461: BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,462,462: BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,463,"463: WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,464,"464: WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,465,"465: WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W/O CC/MCC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,466,466: REVISION OF HIP OR KNEE REPLACEMENT W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,467,467: REVISION OF HIP OR KNEE REPLACEMENT W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,468,468: REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,469,469: MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,470,470: MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,471,471: CERVICAL SPINAL FUSION W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,472,472: CERVICAL SPINAL FUSION W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,473,473: CERVICAL SPINAL FUSION W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,474,474: AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,475,475: AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,476,476: AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,477,477: BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,478,478: BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,479,479: BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,480,480: HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,481,481: HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,482,482: HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,483,483: MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,485,485: KNEE PROCEDURES W PDX OF INFECTION W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,486,486: KNEE PROCEDURES W PDX OF INFECTION W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,487,487: KNEE PROCEDURES W PDX OF INFECTION W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,488,488: KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,489,489: KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,492,"492: LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W MCC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,493,"493: LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,494,"494: LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,495,495: LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,496,496: LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,497,497: LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,498,498: LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,499,499: LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,500,500: SOFT TISSUE PROCEDURES W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,501,501: SOFT TISSUE PROCEDURES W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,502,502: SOFT TISSUE PROCEDURES W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,503,503: FOOT PROCEDURES W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,504,504: FOOT PROCEDURES W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,505,505: FOOT PROCEDURES W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,506,506: MAJOR THUMB OR JOINT PROCEDURES,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,507,507: MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,508,508: MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,509,509: ARTHROSCOPY,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,510,"510: SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W MCC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,511,"511: SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W CC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,512,"512: SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W/O CC/MCC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,513,"513: HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,514,"514: HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC",8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,515,515: OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,516,516: OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,517,517: OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,518,518: BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,519,519: BACK & NECK PROC EXC SPINAL FUSION W CC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,520,520: BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,8,P,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,533,533: FRACTURES OF FEMUR W MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,534,534: FRACTURES OF FEMUR W/O MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,535,535: FRACTURES OF HIP & PELVIS W MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,536,536: FRACTURES OF HIP & PELVIS W/O MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,537,"537: SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W CC/MCC",8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,538,"538: SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W/O CC/MCC",8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,539,539: OSTEOMYELITIS W MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,540,540: OSTEOMYELITIS W CC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,541,541: OSTEOMYELITIS W/O CC/MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,542,542: PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,543,543: PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,544,544: PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,545,545: CONNECTIVE TISSUE DISORDERS W MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,546,546: CONNECTIVE TISSUE DISORDERS W CC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,547,547: CONNECTIVE TISSUE DISORDERS W/O CC/MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,548,548: SEPTIC ARTHRITIS W MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,549,549: SEPTIC ARTHRITIS W CC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,550,550: SEPTIC ARTHRITIS W/O CC/MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,551,551: MEDICAL BACK PROBLEMS W MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,552,552: MEDICAL BACK PROBLEMS W/O MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,553,553: BONE DISEASES & ARTHROPATHIES W MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,554,554: BONE DISEASES & ARTHROPATHIES W/O MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,555,555: SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,556,556: SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,557,"557: TENDONITIS, MYOSITIS & BURSITIS W MCC",8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,558,"558: TENDONITIS, MYOSITIS & BURSITIS W/O MCC",8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,559,"559: AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,560,"560: AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,561,"561: AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC",8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,562,"562: FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,563,"563: FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,564,564: OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,565,565: OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,8,M,8: DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE
33,566,566: OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,570,570: SKIN DEBRIDEMENT W MCC,9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,571,571: SKIN DEBRIDEMENT W CC,9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,572,572: SKIN DEBRIDEMENT W/O CC/MCC,9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,573,573: SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,574,574: SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,575,575: SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,576,576: SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,577,577: SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,578,578: SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,579,"579: OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,580,"580: OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,581,"581: OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,582,582: MASTECTOMY FOR MALIGNANCY W CC/MCC,9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,583,583: MASTECTOMY FOR MALIGNANCY W/O CC/MCC,9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,584,"584: BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,585,"585: BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC",9,P,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,592,592: SKIN ULCERS W MCC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,593,593: SKIN ULCERS W CC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,594,594: SKIN ULCERS W/O CC/MCC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,595,595: MAJOR SKIN DISORDERS W MCC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,596,596: MAJOR SKIN DISORDERS W/O MCC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,597,597: MALIGNANT BREAST DISORDERS W MCC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,598,598: MALIGNANT BREAST DISORDERS W CC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,599,599: MALIGNANT BREAST DISORDERS W/O CC/MCC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,600,600: NON-MALIGNANT BREAST DISORDERS W CC/MCC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,601,601: NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,602,602: CELLULITIS W MCC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,603,603: CELLULITIS W/O MCC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,604,"604: TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W MCC",9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,605,"605: TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,606,606: MINOR SKIN DISORDERS W MCC,9,M,"9: DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST"
33,607,607: MINOR SKIN DISORDERS W/O MCC,10,M,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,614,614: ADRENAL & PITUITARY PROCEDURES W CC/MCC,10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,615,615: ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,616,"616: AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W MCC",10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,617,"617: AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,618,"618: AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W/O CC/MCC",10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,619,619: O.R. PROCEDURES FOR OBESITY W MCC,10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,620,620: O.R. PROCEDURES FOR OBESITY W CC,10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,621,621: O.R. PROCEDURES FOR OBESITY W/O CC/MCC,10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,622,"622: SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W MCC",10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,623,"623: SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W CC",10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,624,"624: SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W/O CC/MCC",10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,625,"625: THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W MCC",10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,626,"626: THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W CC",10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,627,"627: THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC",10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,628,"628: OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W MCC",10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,629,"629: OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W CC",10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,630,"630: OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W/O CC/MCC",10,P,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,637,637: DIABETES W MCC,10,M,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,638,638: DIABETES W CC,10,M,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,639,639: DIABETES W/O CC/MCC,10,M,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,640,"640: MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",10,M,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,641,"641: MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",10,M,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,642,642: INBORN AND OTHER DISORDERS OF METABOLISM,10,M,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,643,643: ENDOCRINE DISORDERS W MCC,10,M,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,644,644: ENDOCRINE DISORDERS W CC,10,M,"10: ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS"
33,645,645: ENDOCRINE DISORDERS W/O CC/MCC,11,M,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
33,652,652: KIDNEY TRANSPLANT,11,P,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
33,653,653: MAJOR BLADDER PROCEDURES W MCC,11,P,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
33,654,654: MAJOR BLADDER PROCEDURES W CC,11,P,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
33,655,655: MAJOR BLADDER PROCEDURES W/O CC/MCC,11,P,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
33,656,656: KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,11,P,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
33,657,657: KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,11,P,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
33,658,658: KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,11,P,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
